,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
768,2014,SD,0.476,0.442,0.14816655937312,296.29,28.0,345.0,670.33,Midwest,225.425,,$728 in HQ; 20 x WBA outside HQ,221.21,20.9,257.57,,,,371.65,35.12,432.75,,,
769,2014,TN,0.391,0.332,0.15600124434427,228.14,30.0,275.0,686.22,South,230.552,0.021686188500000002,40 x WBA; $780.01 avg wages in highest 2 qtrs; BPW outside HQW > the lesser of 6 x WBA or $900,165.45,21.76,199.43,157.87,20.76,190.3,293.32,38.57,353.57,240.05,31.57,289.36
770,2014,TX,0.503,0.421,0.2117559051806,357.26,63.0,454.0,848.93,South,230.552,0.02103035325,37 x WBA; wages in at least 2 qtrs,259.09,45.69,329.25,253.56,44.71,322.23,459.33,81.0,583.71,366.51,64.63,465.75
771,2014,UT,0.486,0.439,0.24131695899639,363.2,26.0,487.0,826.86,West,240.215,0.02818721825,"$3,300 in BP and 1½ x HQW",264.29,18.92,354.38,286.41,20.5,384.04,489.63,35.05,656.53,388.43,27.81,520.83
772,2014,VA,0.418,0.34,0.16698514762085,299.66,54.0,378.0,880.66,South,230.552,0.012325739874999998,"$2,700 in highest 2 qtrs of BP",217.32,39.16,274.13,215.05,38.75,271.28,385.27,69.43,486.0,304.17,54.81,383.69
773,2014,VT,0.486,0.451,0.39638617033738,313.15,58.0,425.0,695.05,Northeast,252.463,,"$2,312 HQW + BPW > 40% HQW",222.52,41.21,302.0,,,,389.21,72.09,528.23,,,
774,2014,WA,0.484,0.447,0.28789781320408,408.47,148.0,624.0,914.42,West,240.215,0.0130622515,680 hours; wages in BP or alternate BP,297.24,107.7,454.07,276.98,100.36,423.13,550.66,199.52,841.21,416.6,150.95,636.42
775,2014,WI,0.47,0.424,0.38664006852104,286.51,54.0,370.0,675.39,Midwest,225.425,0.0166691285,35 x WBA and 4 x WBA outside HQ,213.91,40.32,276.24,200.54,37.8,258.98,359.38,67.73,464.11,290.78,54.8,375.51
776,2014,WV,0.421,0.389,0.30670014483795,282.02,24.0,424.0,724.26,South,230.552,,"$2,200 and wages in 2 qtrs",204.53,17.41,307.49,,,,362.59,30.86,545.14,,,
777,2014,WY,0.518,0.484,0.23423693078617,369.95,34.0,471.0,765.13,West,240.215,,1.4 x HQW; at least 8% of statewide AAW,269.21,24.74,342.74,,,,498.73,45.84,634.96,,,
778,2015,AK,0.323,0.288,0.38370249942348,251.95,56.0,370.0,875.1,West,243.015,0.00947955285,$2500; wages in 2 qtrs,181.23,40.28,266.14,168.18,37.38,246.98,335.74,74.62,493.05,255.57,56.81,375.32
779,2015,AL,0.39,0.308,0.17827950086679,221.85,45.0,265.0,720.25,South,230.147,-0.0044837538647315,1½ x HQW; qualify for at least minimum WBA,161.17,32.69,192.52,152.13,30.86,181.71,285.74,57.96,341.31,221.75,44.98,264.89
780,2015,AR,0.508,0.474,0.32558105692832,309.98,81.0,451.0,654.59,South,230.147,0.0077006256,35 x WBA; wages in 2 qtrs,225.2,58.85,327.65,241.86,63.2,351.89,399.24,104.33,580.87,314.11,82.08,457.0
781,2015,AZ,0.416,0.335,0.1659534492664,224.11,126.0,240.0,669.07,West,243.015,,1½ x HQW and 390 x minimum wage in effect in 1 qtr; or wages in 2 qtrs with wages in 1 qtr sufficient to qualify for maximum WBA and total BPW ≥ taxable wage base,161.2,90.63,172.63,,,,298.64,167.9,319.82,,,
782,2015,CA,0.456,0.368,0.31960249674051,319.07,40.0,450.0,866.08,West,243.015,0.012745543525,"$1300 in HQ, or $900 in HQ with BPW = 1¼ x HQ",229.51,28.77,323.68,219.16,27.47,309.09,425.18,53.3,599.66,330.65,41.45,466.33
783,2015,CO,0.506,0.444,0.2846853636132,400.28,25.0,484.0,901.3,West,243.015,-0.010597147475000002,"40 x WBA or $2500, whichever is greater",287.92,17.98,348.14,245.16,15.31,296.44,533.4,33.31,644.96,394.72,24.65,477.28
784,2015,CT,0.438,0.411,0.38465627064088,344.72,15.0,594.0,838.62,Northeast,252.185,-0.0252595285,40 x WBA,245.23,10.67,422.56,252.75,11.0,435.52,428.92,18.66,739.1,339.82,14.79,585.56
785,2015,DC,0.388,0.318,0.1516138598661,303.38,50.0,359.0,955.5,South,230.147,-0.009952719625,1½ x HQW or within $70; not less than $1950 in 2 qtrs; $1300 in 1 qtr,220.4,36.32,260.81,209.64,34.55,248.08,390.74,64.4,462.38,303.44,50.01,359.07
786,2015,DE,0.406,0.361,0.31941366362334,257.06,20.0,330.0,712.9,South,230.147,,36 x WBA,186.75,14.53,239.74,,,,331.09,25.76,425.03,,,
787,2015,FL,0.421,0.354,0.11670956889217,239.28,32.0,275.0,675.55,South,230.147,0.00528121952,1½ x HQW; minimum $3400; wages in 2 qtrs,173.84,23.25,199.79,166.05,22.21,190.83,308.19,41.21,354.19,242.84,32.48,279.1
788,2015,GA,0.456,0.377,0.13626388656816,280.36,44.0,330.0,743.87,South,230.147,0.008556823,Wages in 2 qtrs & 150% x HQW or HQW divided by 21 for WBA w/ total earnings in 2 qtrs totaling at least 40 x WBA,203.68,31.97,239.74,206.45,32.4,243.0,361.09,56.67,425.03,286.01,44.89,336.66
789,2015,HI,0.549,0.463,0.33165236162251,447.36,5.0,551.0,965.7,West,243.015,-4.426017500000046e-05,26 x WBA; wages in 2 qtrs,321.78,3.6,396.33,312.21,3.49,384.54,596.14,6.66,734.24,446.93,5.0,550.47
790,2015,IA,0.532,0.483,0.36379449946712,346.24,62.0,416.0,717.49,Midwest,224.21,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,259.9,46.54,312.26,,,,436.66,78.19,524.63,,,
791,2015,ID,0.493,0.463,0.28603427744282,296.84,72.0,398.0,641.38,West,243.015,,1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1872,213.52,51.79,286.28,,,,395.56,95.94,530.36,,,
792,2015,IL,0.386,0.342,0.30159045123344,301.88,51.0,426.0,882.38,Midwest,224.21,0.003199479775,$1600; $440 outside HQ,226.6,38.28,319.77,218.26,36.87,307.99,380.71,64.32,537.25,305.05,51.54,430.48
793,2015,IN,0.36,0.338,0.180677529222,261.81,37.0,390.0,775.65,Midwest,224.21,0.0016327375500000002,1½ x HQW totaling at least $2500 in last 2 qtrs; not less than $4200 in BP,196.52,27.77,292.75,178.64,25.25,266.1,330.18,46.66,491.84,263.04,37.17,391.83
794,2015,KS,0.544,0.49,0.24895763576788,365.58,118.0,474.0,746.48,Midwest,224.21,-0.027657499,30 x WBA; wages in 2 qtrs,274.42,88.57,355.8,251.2,81.08,325.7,461.05,148.81,597.78,358.77,115.8,465.17
795,2015,KY,0.473,0.422,0.22861627756581,316.05,39.0,415.0,749.31,South,230.147,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,229.61,28.33,301.49,,,,407.06,50.23,534.51,,,
796,2015,LA,0.373,0.313,0.16307423299055,213.75,10.0,247.0,682.25,South,230.147,0.0287778935,$1200 total BPW; wages in 2 qtrs; 1½ x HQW,155.29,7.26,179.44,153.47,7.18,177.34,275.3,12.88,318.13,225.65,10.56,260.75
797,2015,MA,0.472,0.427,0.4194319661739,425.88,33.0,698.0,997.51,Northeast,252.185,-0.014383830024999999,30 x WBA; $3500 minimum,302.96,23.48,496.54,291.65,22.6,478.0,529.91,41.06,868.5,421.87,32.69,691.43
798,2015,MD,0.479,0.406,0.27458362121992,333.05,50.0,430.0,820.51,South,230.147,-0.006184596975,1½ x HQW; $1176.01 in HQ; $1800 in 2 qtrs,241.96,36.32,312.39,229.32,34.43,296.07,428.96,64.4,553.83,339.19,50.92,437.92
799,2015,ME,0.509,0.469,0.29632486434446,303.68,67.0,386.0,647.31,Northeast,252.185,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,216.03,47.66,274.59,,,,377.86,83.37,480.29,,,
800,2015,MI,0.492,0.42,0.2595233021335,303.84,117.0,362.0,724.11,Midwest,224.21,0.0120414192,Total BPW =1½ x HQW; wages in at least 2 BP qtrs; at least $2871 ($3162 effective 4/5/15) in HQ; or wages in at least 2 BP qtrs; HQW at least 20 x State AWW ($910.71) or $18214.20,228.07,87.82,271.73,207.4,79.86,247.1,383.18,147.55,456.53,309.63,119.23,368.9
801,2015,MN,0.493,0.46,0.39997457099545,406.24,25.0,412.0,882.75,Midwest,224.21,-0.021080714400000002,5.3% of State AAW,304.94,18.77,309.26,278.0,17.11,281.94,512.33,31.53,519.59,406.01,24.99,411.77
802,2015,MO,0.418,0.375,0.21695689977745,253.44,35.0,320.0,676.65,Midwest,224.21,0.005923042175,1½ x HQW; $1500 in 1 qtr; or wages in 2 qtrs of BP = 1½ maximum taxable wage base,190.24,26.27,240.2,180.59,24.94,228.02,319.62,44.14,403.56,259.15,35.79,327.21
803,2015,MS,0.407,0.354,0.17355278669865,204.33,30.0,235.0,577.18,South,230.147,0.013084978950000001,40 x WBA; $780 in HQ; wages in 2 qtrs,148.44,21.79,170.73,129.48,19.01,148.91,263.17,38.64,302.67,207.14,30.41,238.24
804,2015,MT,0.472,0.439,0.37571270704817,330.44,134.0,471.0,752.54,West,243.015,,BPW = 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,237.68,96.39,338.79,,,,440.33,178.56,627.64,,,
805,2015,NC,0.404,0.368,0.12785449490698,243.63,15.0,350.0,662.79,South,230.147,-0.001397604275,6 x AWW; wages in 2 qtrs of BP,177.0,10.9,254.27,187.39,11.54,269.2,313.79,19.32,450.79,243.17,14.97,349.35
806,2015,ND,0.54,0.499,0.39274938318668,504.48,43.0,594.0,1010.97,Midwest,224.21,,1½ x HQW; wages in 2 qtrs,378.68,32.28,445.88,,,,636.22,54.23,749.12,,,
807,2015,NE,0.485,0.45,0.23948780065755,300.42,70.0,380.0,667.22,Midwest,224.21,,$4094.89 in BP; $1850 in HQW and wages in at least 1 other qtr of $800,225.51,52.54,285.24,,,,378.87,88.28,479.23,,,
808,2015,NH,0.391,0.351,0.20173254252124,303.52,32.0,427.0,864.74,Northeast,252.185,,$2800; $1400 in each of 2 qtrs,215.92,22.76,303.76,,,,377.66,39.82,531.3,,,
809,2015,NJ,0.517,0.444,0.433698039737,405.31,99.0,646.0,913.0,Northeast,252.185,0.012673756405,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,288.33,70.43,459.55,275.44,67.28,439.0,504.31,123.18,803.8,417.69,102.02,665.73
810,2015,NM,0.51,0.454,0.20878651900445,307.91,77.0,412.0,678.34,West,243.015,,$1871.03 in HQW and wages in at least 1 other qtr,221.48,55.39,296.35,,,,410.31,102.61,549.02,,,
811,2015,NV,0.499,0.432,0.27720820080945,326.05,16.0,412.0,755.44,West,243.015,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,234.53,11.51,296.35,,,,434.48,21.32,549.02,,,
812,2015,NY,0.421,0.364,0.34804678226475,308.98,100.0,420.0,848.55,Northeast,252.185,-0.0022661344,1½ x HQW; $1900 in HQ,219.8,71.14,298.78,214.86,69.54,292.06,384.45,124.43,522.59,308.92,99.98,419.92
813,2015,OH,0.449,0.407,0.23151174598947,326.34,118.0,424.0,801.74,Midwest,224.21,0.0018878296300000002,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,244.96,88.57,318.27,225.03,81.37,292.37,411.56,148.81,534.72,327.05,118.26,424.92
814,2015,OK,0.553,0.474,0.25972681597306,374.49,16.0,490.0,790.77,South,230.147,0.00576195825,$1500 and 1½ x HQW,272.06,11.62,355.98,252.53,10.79,330.42,482.33,20.61,631.1,379.86,16.23,497.03
815,2015,OR,0.48,0.435,0.31031864904404,359.55,128.0,549.0,826.28,West,243.015,0.013680601,BPW > $1000 and BPW > 1½ x HQW; or 500 hours of employment in BP,258.62,92.07,394.89,234.35,83.43,357.83,479.12,170.57,731.58,370.83,132.02,566.22
816,2015,PA,0.527,0.492,0.41264693244644,384.9,70.0,573.0,781.74,Northeast,252.185,0.008758122325,$1688 in HQ; $3391 in BP; at least 49.5% of BPW outside HQ; 18 credit weeks in BP,273.81,49.8,407.62,268.88,48.9,400.29,478.92,87.1,712.97,391.96,71.28,583.51
817,2015,PR,0.356,0.324,0.20059674138128,120.4,7.0,133.0,371.83,Northeast,252.185,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,85.65,4.98,94.61,,,,149.81,8.71,165.49,,,
818,2015,RI,0.449,0.425,0.3072185981872,327.92,46.0,566.0,771.13,Northeast,252.185,,1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1200 x minimum hourly wage in BP,233.28,32.72,402.64,,,,408.02,57.24,704.26,,,
819,2015,SC,0.453,0.402,0.13126055442435,254.22,42.0,326.0,632.03,South,230.147,-0.016902393874999998,1½ x HQW; $4455 minimum; $1092 in HQ,184.69,30.51,236.84,183.0,30.23,234.67,327.43,54.09,419.88,250.33,41.36,321.02
820,2015,SD,0.489,0.46,0.14588007160043,307.42,28.0,352.0,668.86,Midwest,224.21,,$728 in HQ; 20 x WBA outside HQ,230.76,21.02,264.22,,,,387.7,35.31,443.92,,,
821,2015,TN,0.388,0.335,0.15572552118436,228.93,30.0,275.0,682.38,South,230.147,0.017176317,40 x WBA; $780.01 avg wages in highest 2 qtrs; BPW outside HQW > the lesser of 6 x WBA or $900,166.32,21.79,199.79,155.06,20.32,186.26,294.85,38.64,354.19,235.77,30.9,283.22
822,2015,TX,0.499,0.401,0.27054218965563,389.0,64.0,465.0,970.47,South,230.147,-0.005530768124999999,37 x WBA; wages in at least 2 qtrs,282.61,46.5,337.82,270.4,44.49,323.23,501.02,82.43,598.91,390.85,64.3,467.21
823,2015,UT,0.491,0.444,0.21117960017337,375.93,26.0,496.0,846.5,West,243.015,0.023526930249999998,$3400 in BP and 1½ x HQW,270.41,18.7,356.77,288.32,19.94,380.41,500.95,34.65,660.95,391.02,27.04,515.91
824,2015,VA,0.438,0.361,0.15717000902161,301.9,60.0,378.0,835.33,South,230.147,-0.00771913725,$3000 in highest 2 qtrs of BP,219.33,43.59,274.61,214.02,42.54,267.97,388.84,77.28,486.85,302.71,60.16,379.02
825,2015,VT,0.499,0.465,0.40006991009018,324.39,73.0,436.0,696.88,Northeast,252.185,,$2351 HQW + BPW > 40% HQW,230.77,51.93,310.16,,,,403.63,90.83,542.5,,,
826,2015,WA,0.486,0.443,0.27257659486066,422.43,151.0,637.0,953.49,West,243.015,0.006916146575,680 hours; wages in BP or alternate BP,303.85,108.61,458.19,282.75,101.07,426.37,562.92,201.22,848.85,425.29,152.02,641.31
827,2015,WI,0.448,0.403,0.36845836274783,293.62,54.0,370.0,727.87,Midwest,224.21,-0.000586104475,35 x WBA and 4 x WBA outside HQ,220.4,40.53,277.74,202.15,37.18,254.73,370.3,68.1,466.62,293.11,53.91,369.35
828,2015,WV,0.418,0.385,0.30394802444894,302.36,24.0,424.0,785.5,South,230.147,,$2200 and wages in 2 qtrs,219.66,17.44,308.03,,,,389.43,30.91,546.1,,,
829,2015,WY,0.526,0.481,0.32192133749452,406.61,34.0,475.0,845.15,West,243.015,,1.4 x HQW; at least 8% of statewide AAW,292.47,24.46,341.67,,,,541.84,45.31,632.97,,,
830,2016,AK,0.321,0.285,0.39585981365744,261.01,56.0,370.0,914.84,West,247.705,0.0048515593400000005,"$2,500; wages in 2 qtrs",184.19,39.52,261.1,172.59,37.03,244.66,341.23,73.21,483.71,262.28,56.27,371.8
831,2016,AL,0.395,0.341,0.17086842933577,223.64,45.0,265.0,655.75,South,232.692,0.004069522674999999,1½ x HQW; qualify for at least minimum WBA,160.7,32.33,190.41,154.04,31.0,182.53,284.89,57.32,337.58,224.55,45.18,266.08
832,2016,AR,0.413,0.386,0.32263835819226,272.18,81.0,451.0,704.22,South,232.692,0.0055666830125,35 x WBA; wages in 2 qtrs,195.57,58.2,324.06,210.75,62.72,349.2,346.73,103.18,574.52,273.7,81.45,453.51
833,2016,AZ,0.398,0.324,0.17157688399113,227.32,126.0,240.0,702.67,West,247.705,,1½ x HQW and 390 x minimum wage in effect in 1 qtr; or wages in 2 qtrs with wages in 1 qtr sufficient to qualify for maximum WBA and total BPW ≥ taxable wage base,160.41,88.92,169.36,,,,297.18,164.72,313.76,,,
834,2016,CA,0.461,0.363,0.34599202330523,328.9,40.0,450.0,906.42,West,247.705,0.02324667425,"$1,300 in HQ, or $900 in HQ with BPW = 1¼ x HQ",232.1,28.23,317.56,223.07,27.13,305.2,429.98,52.29,588.3,336.55,40.93,460.46
835,2016,CO,0.503,0.438,0.3077287950927,422.71,25.0,502.0,965.3,West,247.705,-0.003324851425,"40 x WBA or $2,500, whichever is greater",298.3,17.64,354.25,261.67,15.48,310.75,552.62,32.68,656.28,421.3,24.92,500.33
836,2016,CT,0.44,0.419,0.42459458083803,359.72,15.0,598.0,859.49,Northeast,254.85,0.011330254655,40 x WBA,253.22,10.56,420.96,270.58,11.28,449.82,442.91,18.47,736.29,363.8,15.17,604.78
837,2016,DC,0.395,0.324,0.15580754281635,312.22,50.0,359.0,964.76,South,232.692,0.01026111795,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",224.34,35.93,257.96,217.92,34.9,250.57,397.73,63.69,457.32,315.42,50.51,362.68
838,2016,DE,0.395,0.337,0.30294752882662,256.9,20.0,330.0,761.96,South,232.692,,36 x WBA,184.59,14.37,237.12,,,,327.26,25.48,420.38,,,
839,2016,FL,0.414,0.346,0.099619172423711,243.85,32.0,275.0,704.37,South,232.692,0.00956650345,"1½ x HQW; minimum $3,400; wages in 2 qtrs",175.22,22.99,197.6,168.33,22.09,189.83,310.64,40.76,350.32,246.18,32.31,277.63
840,2016,GA,0.461,0.369,0.12337427236406,285.94,44.0,330.0,775.73,South,232.692,0.011512215375,Wages in 2 qtrs & 150% x HQW or HQW divided by 21 for WBA w/ total earnings in 2 qtrs totaling at least 40 x WBA,205.46,31.62,237.12,208.77,32.13,240.94,364.25,56.05,420.38,289.23,44.51,333.8
841,2016,HI,0.561,0.479,0.35690616967213,458.1,5.0,569.0,955.85,West,247.705,-0.0009094448999999999,26 x WBA; wages in 2 qtrs,323.27,3.53,401.53,319.72,3.49,397.12,598.89,6.54,743.87,457.68,5.0,568.48
842,2016,IA,0.527,0.487,0.36776433899111,362.17,64.0,431.0,744.34,Midwest,226.115,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,269.57,47.64,320.8,,,,452.9,80.03,538.97,,,
843,2016,ID,0.476,0.437,0.26870086950112,310.14,72.0,410.0,709.62,West,247.705,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",218.86,50.81,289.33,,,,405.46,94.13,536.01,,,
844,2016,IL,0.388,0.342,0.2999637749135,314.91,51.0,437.0,921.18,Midwest,226.115,0.007290312875,"$1,600; $440 outside HQ",234.39,37.96,325.26,226.95,36.75,314.94,393.8,63.78,546.47,317.21,51.37,440.19
845,2016,IN,0.371,0.343,0.18571512966146,276.12,37.0,390.0,804.69,Midwest,226.115,0.0030483202499999996,"1½ x HQW totaling at least $2,500 in last 2 qtrs; not less than $4,200 in BP",205.52,27.54,290.28,188.09,25.2,265.67,345.29,46.27,487.7,276.96,37.11,391.19
846,2016,KS,0.525,0.473,0.22935896670745,370.51,118.0,474.0,783.63,Midwest,226.115,0.0092881699225,30 x WBA; wages in 2 qtrs,275.77,87.83,352.8,261.83,83.39,334.97,463.33,147.56,592.74,373.95,119.1,478.4
847,2016,KY,0.469,0.422,0.2242122293317,325.99,39.0,415.0,772.36,South,232.692,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,234.24,28.02,298.2,,,,415.27,49.68,528.66,,,
848,2016,LA,0.354,0.294,0.12160858469756,216.87,10.0,247.0,737.16,South,232.692,0.02613968575,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",155.83,7.19,177.48,151.36,6.98,172.38,276.27,12.74,314.65,222.54,10.26,253.46
849,2016,MA,0.463,0.427,0.46771674050116,460.19,37.0,722.0,1078.73,Northeast,254.85,0.005042726475000001,"30 x WBA; $3,900 minimum",323.95,26.05,508.25,319.74,25.71,501.65,566.61,45.56,888.97,462.51,37.19,725.64
850,2016,MD,0.479,0.412,0.2838313049269,331.76,50.0,430.0,806.08,South,232.692,0.024761407575,"1½ x HQW; $1,176.01 in HQ; $1,800 in 2 qtrs",238.38,35.93,308.97,229.85,34.64,297.91,422.62,63.69,547.77,339.97,51.24,440.65
851,2016,ME,0.502,0.46,0.28634437776828,316.92,69.0,397.0,688.85,Northeast,254.85,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,223.09,48.57,279.47,,,,390.21,84.96,488.81,,,
852,2016,MI,0.49,0.426,0.26413178406277,313.2,117.0,362.0,735.4,Midwest,226.115,0.006936272125,"Total BPW =1½ x HQW; wages in at least 2 BP qtrs; at least $3,162 in HQ; or wages in at least 2 BP qtrs; BPW at least 20 x State AWW ($910.71) or $18,214.20",233.12,87.08,269.44,211.24,78.91,244.16,391.66,146.31,452.69,315.37,117.81,364.51
853,2016,MN,0.492,0.447,0.38905396180676,427.37,26.0,424.0,956.94,Midwest,226.115,0.020953211,5.3% of State AAW,318.1,19.35,315.59,298.76,18.18,296.4,534.43,32.51,530.22,436.32,26.54,432.88
854,2016,MO,0.42,0.373,0.20404520645292,252.99,35.0,320.0,677.68,Midwest,226.115,0.016508968775,"1½ x HQW; $1,500 in 1 qtr; or wages in 2 qtrs of BP = 1½ maximum taxable wage base",188.3,26.05,238.18,179.21,24.79,226.67,316.37,43.77,400.16,257.17,35.58,325.28
855,2016,MS,0.398,0.342,0.17565539180624,206.13,30.0,235.0,603.01,South,232.692,0.0006759074499999999,40 x WBA; $780 in HQ; wages in 2 qtrs,148.11,21.56,168.86,128.93,18.76,146.99,262.59,38.22,299.36,206.27,30.02,235.16
856,2016,MT,0.483,0.463,0.36798211893986,342.55,139.0,487.0,740.26,West,247.705,,BPW = 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,241.73,98.09,343.67,,,,447.83,181.72,636.67,,,
857,2016,NC,0.388,0.345,0.10885239316572,249.4,15.0,350.0,723.63,South,232.692,-0.0004714264024999998,6 x AWW; wages in 2 qtrs of BP,179.21,10.78,251.49,192.09,11.55,269.58,317.71,19.11,445.86,249.28,14.99,349.84
858,2016,ND,0.54,0.517,0.44405975241129,511.75,43.0,633.0,989.02,Midwest,226.115,,1½ x HQW; wages in 2 qtrs,380.9,32.01,471.15,,,,639.95,53.77,791.58,,,
859,2016,NE,0.472,0.434,0.18410258334258,315.0,70.0,392.0,726.28,Midwest,226.115,,"$4,094.89 in BP; $1,850 in HQW and wages in at least 1 other qtr of $800",234.46,52.1,291.77,,,,393.91,87.54,490.2,,,
860,2016,NH,0.388,0.34,0.20548390486072,315.14,32.0,427.0,925.82,Northeast,254.85,,"$2,800; $1,400 in each of 2 qtrs",221.84,22.53,300.58,,,,388.02,39.4,525.75,,,
861,2016,NJ,0.52,0.458,0.46890857878697,425.75,100.0,657.0,930.17,Northeast,254.85,0.01763839175,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",299.7,70.39,462.49,285.71,67.11,440.89,524.21,123.13,808.94,433.26,101.76,668.59
862,2016,NM,0.502,0.43,0.20123342223624,327.18,79.0,423.0,760.28,West,247.705,,"$1,919.63 in HQW and wages in at least 1 other qtr",230.88,55.75,298.5,,,,427.73,103.28,553.0,,,
863,2016,NV,0.502,0.427,0.28672339051695,330.11,16.0,417.0,772.8,West,247.705,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,232.95,11.29,294.27,,,,431.57,20.92,545.16,,,
864,2016,NY,0.414,0.342,0.34606070757259,307.94,100.0,420.0,901.6,Northeast,254.85,0.0020858390925,"1½ x HQW; $1,900 in HQ",216.77,70.39,295.66,214.62,69.7,292.72,379.15,123.13,517.13,308.58,100.21,420.88
865,2016,OH,0.444,0.394,0.2182806808914,340.63,118.0,435.0,864.23,Midwest,226.115,0.00028340050000000007,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,253.53,87.83,323.78,234.44,81.21,299.39,425.96,147.56,543.97,340.73,118.03,435.12
866,2016,OK,0.523,0.454,0.24851090969338,380.55,16.0,505.0,837.31,South,232.692,0.0085352432,"$1,500 and 1½ x HQW",273.44,11.5,362.87,255.14,10.73,338.58,484.78,20.38,643.31,383.8,16.14,509.31
867,2016,OR,0.487,0.446,0.30931621530353,373.57,128.0,549.0,837.35,West,247.705,0.01745491825,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",263.62,90.33,387.42,240.2,82.3,353.0,488.38,167.34,717.73,380.09,130.23,558.58
868,2016,PA,0.537,0.5,0.39621697734707,397.32,70.0,573.0,794.97,Northeast,254.85,0.009497718100000002,"$1,688 in HQ; $3,391 in BP; at least 49.5% of BPW outside HQ; 18 credit weeks in BP",279.69,49.28,403.36,275.15,48.48,396.81,489.2,86.19,705.51,401.09,70.66,578.44
869,2016,PR,0.346,0.306,0.17386257790391,118.9,7.0,133.0,388.12,Northeast,254.85,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,83.7,4.93,93.62,,,,146.4,8.62,163.76,,,
870,2016,RI,0.433,0.405,0.33123615377269,333.03,49.0,566.0,823.3,Northeast,254.85,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",234.43,34.49,398.43,,,,410.05,60.33,696.89,,,
871,2016,SC,0.441,0.371,0.14687997604615,260.66,42.0,326.0,703.51,South,232.692,0.001646007375,"1½ x HQW; $4,455 minimum; $1,092 in HQ",187.3,30.18,234.25,190.86,30.75,238.71,332.05,53.5,415.29,261.09,42.07,326.54
