,Unnamed: 0,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
1033,1033,2019,VT,0.5,0.467,0.48818423910256,373.68,68.0,498.0,800.64,Northeast,269.392,,1.4 x HQW and $2734 in HQ,248.85,45.28,331.64,,,,435.26,79.21,580.07,,,
1034,1034,2019,WA,0.495,0.451,0.27715668454639,504.21,178.0,749.0,1117.95,West,270.35,,680 hours; wages in BP or alternate BP,326.01,115.09,484.28,,,,603.96,213.21,897.18,,,
1036,1036,2019,WV,0.386,0.339,0.27210524198074,325.17,24.0,424.0,958.57,South,246.265,,"$2,200 and wages in 2 qtrs",220.77,16.29,287.87,,,,391.4,28.89,510.36,,,
1037,1037,2019,WY,0.523,0.481,0.19610773173376,403.21,35.0,489.0,838.12,West,270.35,,1.4 x HQW; at least 8% of statewide AAW,260.7,22.63,316.17,,,,482.98,41.92,585.74,,,
1040,1040,2020,AR,0.394,0.378,0.6257617280757,241.9,81.0,451.0,640.71,South,248.639,,35 x WBA; wages in 2 qtrs,162.67,54.47,303.28,,,,288.39,96.57,537.67,,,
1043,1043,2020,CO,0.486,0.427,0.6502833132135,398.39,25.0,561.0,931.93,West,275.057,,"40 x WBA or $2,500, whichever is greater",253.18,15.89,356.52,,,,469.04,29.43,660.48,,,
1044,1044,2020,CT,0.397,0.37,0.97417064331191,311.75,15.0,649.0,842.75,Northeast,272.908,,40 x WBA,204.93,9.86,426.63,,,,358.45,17.25,746.21,,,
1045,1045,2020,DC,0.431,0.393,1.2895650733843,347.41,50.0,444.0,884.98,South,248.639,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",233.62,33.62,298.57,,,,414.17,59.61,529.33,,,
1049,1049,2020,HI,0.619,0.554,0.93342694161494,451.63,5.0,648.0,815.81,West,275.057,,26 x WBA; wages in 2 qtrs,287.01,3.18,411.81,,,,531.72,5.89,762.91,,,
1050,1050,2020,IA,0.506,0.47,0.92723482083573,349.77,72.0,481.0,744.34,Midwest,240.04,,1¼ x HQW; 3.5% of the statewide AAW in HQ; 1/2 HQW in qtr not the HQ,245.24,50.48,337.25,,,,412.02,84.81,566.6,,,
1051,1051,2020,ID,0.497,0.457,0.45619588644736,320.87,72.0,448.0,701.78,West,275.057,,"1¼ x HQW; minimum $1,872 in 1 qtr",203.91,45.76,284.71,,,,377.77,84.77,527.45,,,
1052,1052,2020,IL,0.388,0.343,0.66896794751188,301.93,51.0,484.0,881.06,Midwest,240.04,,"$1,600; $440 outside HQ",211.69,35.76,339.35,,,,355.66,60.08,570.14,,,
1054,1054,2020,KS,0.503,0.423,0.67796935657346,371.91,122.0,488.0,879.73,Midwest,240.04,,30 x WBA; wages in 2 qtrs,260.76,85.54,342.15,,,,438.1,143.71,574.85,,,
1055,1055,2020,KY,0.464,0.421,0.80209370265565,310.73,39.0,552.0,737.57,South,248.639,,"1½ x HQW; 8 x WBA in last 2 qtrs; $1,500 in a qtr",208.95,26.23,371.2,,,,370.45,46.49,658.08,,,
1056,1056,2020,LA,0.331,0.231,0.91770723877532,187.58,10.0,247.0,811.24,South,248.639,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",126.14,6.72,166.1,,,,223.63,11.92,294.47,,,
1057,1057,2020,MA,0.438,0.433,0.89903045638892,408.91,98.0,823.0,945.26,Northeast,272.908,,"30 x WBA; $5,100 minimum",268.8,64.42,541.01,,,,470.16,112.68,946.27,,,
1059,1059,2020,ME,0.472,0.439,1.1599810235283,322.52,77.0,445.0,734.11,Northeast,272.908,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,212.01,50.62,292.53,,,,370.83,88.53,511.66,,,
1061,1061,2020,MN,0.495,0.46,1.0546150028833,386.76,28.0,462.0,840.56,Midwest,240.04,,5.3% of State AAW,271.17,19.63,323.92,,,,455.59,32.98,544.22,,,
1064,1064,2020,MT,0.494,0.467,0.81087497970338,321.89,163.0,552.0,689.45,West,275.057,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,204.56,103.59,350.8,,,,378.97,191.91,649.89,,,
1065,1065,2020,NC,0.379,0.322,0.45667768477637,234.01,15.0,350.0,727.76,South,248.639,,6 x AWW; wages in 2 qtrs of BP,157.36,10.09,235.36,,,,278.98,17.88,417.26,,,
1066,1066,2020,ND,0.516,0.503,0.78209996833821,451.32,43.0,618.0,897.11,Midwest,240.04,,1½ x HQW; wages in 2 qtrs,316.44,30.15,433.3,,,,531.64,50.65,727.99,,,
1069,1069,2020,NJ,0.523,0.479,0.71681231724382,410.77,120.0,713.0,857.29,Northeast,272.908,,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,270.03,78.88,468.7,,,,472.3,137.97,819.8,,,
1070,1070,2020,NM,0.528,0.475,0.77832543868529,318.02,86.0,461.0,669.28,West,275.057,,"$2,089.72 in HQW and wages in at least 1 other qtr",202.1,54.65,292.97,,,,374.42,101.25,542.75,,,
1071,1071,2020,NV,0.539,0.454,0.84868301540043,374.22,16.0,469.0,824.86,West,275.057,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,237.82,10.17,298.05,,,,440.58,18.84,552.17,,,
1073,1073,2020,OH,0.465,0.433,0.61136985266935,329.82,135.0,480.0,760.88,Midwest,240.04,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,231.25,94.65,336.54,,,,388.52,159.03,565.43,,,
1074,1074,2020,OK,0.523,0.493,0.7082283594411,347.75,16.0,539.0,704.71,South,248.639,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed taxable wage base for year claim was effective",233.85,10.76,362.46,,,,414.58,19.07,642.58,,,
1075,1075,2020,OR,0.484,0.459,0.84078556458856,368.4,151.0,648.0,803.48,West,275.057,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",234.12,95.96,411.81,,,,433.73,177.78,762.91,,,
1076,1076,2020,PA,0.504,0.465,0.87503215858905,352.27,68.0,572.0,757.23,Northeast,272.908,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",231.57,44.7,376.01,,,,405.04,78.19,657.68,,,
1077,1077,2020,PR,0.495,0.466,1.1634893745907,183.21,33.0,190.0,393.04,Northeast,272.908,,40 x WBA; $280 minimum; wages in 2 qtrs,120.44,21.69,124.9,,,,210.65,37.94,218.46,,,
1078,1078,2020,RI,0.422,0.409,0.76797650899521,327.09,53.0,586.0,799.93,Northeast,272.908,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",215.02,34.84,385.22,,,,376.08,60.94,673.78,,,
1079,1079,2020,SC,0.44,0.384,0.76490824767948,245.84,42.0,326.0,639.45,South,248.639,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",165.32,28.24,219.22,,,,293.09,50.07,388.65,,,
1080,1080,2020,SD,0.496,0.463,0.47420867780227,321.84,28.0,414.0,694.56,Midwest,240.04,,$728 in HQ; 20 x WBA outside HQ,225.65,19.63,290.27,,,,379.12,32.98,487.68,,,
1082,1082,2020,TX,0.509,0.425,0.66400580263381,371.28,69.0,521.0,873.85,South,248.639,,37 x WBA; wages in at least 2 qtrs,249.67,46.4,350.35,,,,442.63,82.26,621.12,,,
1083,1083,2020,UT,0.468,0.445,0.53631511922319,386.87,32.0,580.0,869.91,West,275.057,,"$3,900 in BP and 1½ x HQW",245.86,20.34,368.59,,,,455.48,37.67,682.85,,,
1085,1085,2020,VT,0.586,0.58,1.2988424823891,427.87,72.0,513.0,738.16,Northeast,272.908,,1.4 x HQW and $2871 in HQ,281.27,47.33,337.23,,,,491.96,82.78,589.84,,,
1086,1086,2020,WA,0.497,0.447,0.71891477821181,483.43,188.0,790.0,1081.76,West,275.057,,680 hours; wages in BP or alternate BP,307.22,119.47,502.05,,,,569.16,221.34,930.09,,,
1088,1088,2020,WV,0.392,0.366,0.70427197150859,272.12,24.0,424.0,744.01,South,248.639,,"$2,200 and wages in 2 qtrs",182.99,16.14,285.12,,,,324.42,28.61,505.48,,,
1089,1089,2020,WY,0.501,0.446,0.50631343185882,417.42,36.0,508.0,935.41,West,275.057,,1.4 x HQW; at least 8% of statewide AAW,265.27,22.88,322.84,,,,491.44,42.38,598.09,,,
1092,1092,2021,AR,0.369,0.356,0.33161013079936,249.35,81.0,451.0,700.7,South,261.259,,35 x WBA; wages in 2 qtrs,159.58,51.84,288.63,,,,282.91,91.9,511.7,,,
1095,1095,2021,CO,0.474,0.435,0.31133048516548,431.37,25.0,590.0,992.19,West,287.494,,"40 x WBA or $2,500, whichever is greater",262.28,15.2,358.73,,,,485.9,28.16,664.58,,,
1096,1096,2021,CT,0.397,0.36,0.42003027898729,350.07,15.0,667.0,972.69,Northeast,283.557,,40 x WBA,221.48,9.49,422.0,,,,387.39,16.6,738.11,,,
1097,1097,2021,DC,0.388,0.319,0.63622287776463,367.25,50.0,444.0,1152.35,South,261.259,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",235.03,32.0,284.15,,,,416.68,56.73,503.76,,,
1101,1101,2021,HI,0.57,0.476,0.4064677235148,490.3,5.0,639.0,1030.44,West,287.494,,26 x WBA; wages in 2 qtrs,298.11,3.04,388.52,,,,552.28,5.63,719.77,,,
1102,1102,2021,IA,0.489,0.451,0.36890202901848,399.22,73.0,493.0,885.54,Midwest,252.242,,1¼ x HQW; 3.5% of the statewide AAW in HQ; 1/2 HQW in qtr not the HQ,266.37,48.71,328.94,,,,447.52,81.83,552.65,,,
1103,1103,2021,ID,0.474,0.44,0.22083362989684,354.34,72.0,463.0,804.97,West,287.494,,"1¼ x HQW; minimum $1,872 in 1 qtr",215.44,43.78,281.51,,,,399.13,81.1,521.52,,,
1104,1104,2021,IL,0.376,0.342,0.47526671939412,325.66,51.0,505.0,952.84,Midwest,252.242,,"$1,600; $440 outside HQ",217.29,34.03,336.94,,,,365.06,57.17,566.1,,,
1106,1106,2021,KS,0.491,0.397,0.34429568895669,445.25,125.0,503.0,1121.9,Midwest,252.242,,30 x WBA; wages in 2 qtrs,297.08,83.4,335.61,,,,499.12,140.12,563.86,,,
1107,1107,2021,KY,0.492,0.473,0.41204866536548,404.85,39.0,569.0,855.16,South,261.259,,1½ x HQW; 8 x WBA in last 2 qtrs; at least $1500 outside HQ,259.1,24.96,364.15,,,,459.34,44.25,645.58,,,
1108,1108,2021,LA,0.333,0.288,0.34723262484844,186.93,10.0,247.0,649.41,South,261.259,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",119.63,6.4,158.07,,,,212.09,11.35,280.24,,,
1109,1109,2021,MA,0.45,0.418,0.42777951181386,484.05,103.0,855.0,1157.91,Northeast,283.557,,"30 x WBA; $5,400 minimum",306.25,65.17,540.94,,,,535.65,113.98,946.15,,,
1111,1111,2021,ME,0.496,0.469,0.32167871159758,361.22,80.0,462.0,770.03,Northeast,283.557,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,228.54,50.61,292.3,,,,399.73,88.53,511.25,,,
1113,1113,2021,MN,0.492,0.46,0.65685332323007,426.66,29.0,491.0,927.11,Midwest,252.242,,5.3% of State AAW,284.67,19.35,327.6,,,,478.28,32.51,550.4,,,
1116,1116,2021,MT,0.478,0.451,0.43655251246448,383.0,169.0,572.0,849.77,West,287.494,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,232.87,102.75,347.78,,,,431.41,190.36,644.3,,,
1117,1117,2021,NC,0.355,0.303,0.15707550581594,241.76,15.0,350.0,797.98,South,261.259,,6 x AWW; wages in 2 qtrs of BP,154.72,9.6,223.99,,,,274.3,17.02,397.11,,,
1118,1118,2021,ND,0.516,0.503,0.35081387961517,477.7,43.0,640.0,950.52,Midwest,252.242,,1½ x HQW; wages in 2 qtrs,318.73,28.69,427.02,,,,535.5,48.2,717.43,,,
1121,1121,2021,NJ,0.528,0.465,0.39053993210514,480.06,132.0,731.0,1032.27,Northeast,283.557,,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,303.72,83.51,462.49,,,,531.24,146.07,808.93,,,
1122,1122,2021,NM,0.493,0.437,0.3169164828617,319.13,90.0,484.0,730.5,West,287.494,,"$2,186.92 in HQW and wages in at least 1 other qtr",194.04,54.72,294.28,,,,359.47,101.38,545.18,,,
1123,1123,2021,NV,0.479,0.396,0.50224756329433,374.62,16.0,483.0,945.09,West,287.494,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,227.77,9.73,293.67,,,,421.97,18.02,544.05,,,
1125,1125,2021,OH,0.448,0.407,0.28949695674058,378.6,140.0,498.0,930.46,Midwest,252.242,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,252.61,93.41,332.27,,,,424.41,156.94,558.25,,,
1126,1126,2021,OK,0.489,0.447,0.34913952829835,338.84,16.0,461.0,757.76,South,261.259,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed taxable wage base for year claim was effective",216.85,10.24,295.03,,,,384.44,18.15,523.05,,,
1127,1127,2021,OR,0.449,0.425,0.44449592448006,396.17,157.0,673.0,932.93,West,287.494,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",240.88,95.46,409.19,,,,446.25,176.85,758.07,,,
1128,1128,2021,PA,0.526,0.49,0.47308261953493,389.57,68.0,583.0,795.34,Northeast,283.557,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",246.47,43.02,368.85,,,,431.1,75.25,645.15,,,
1129,1129,2021,PR,0.528,0.47,0.33006245650372,198.47,60.0,240.0,422.73,Northeast,283.557,,40 x WBA; $280 minimum; wages in 2 qtrs,125.57,37.96,151.84,,,,219.63,66.4,265.59,,,
1130,1130,2021,RI,0.423,0.38,0.48124103923839,357.19,59.0,599.0,939.0,Northeast,283.557,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",225.99,37.33,378.97,,,,395.27,65.29,662.86,,,
1131,1131,2021,SC,0.42,0.369,0.33964930778935,265.63,42.0,326.0,719.37,South,261.259,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",170.0,26.88,208.63,,,,301.38,47.65,369.88,,,
1132,1132,2021,SD,0.463,0.431,0.18850846271224,365.42,28.0,428.0,848.61,Midwest,252.242,,$728 in HQ; 20 x WBA outside HQ,243.81,18.68,285.57,,,,409.63,31.39,479.78,,,
1134,1134,2021,TX,0.508,0.421,0.25951524934183,366.73,70.0,535.0,871.02,South,261.259,,37 x WBA; wages in at least 2 qtrs,234.7,44.8,342.39,,,,416.09,79.42,607.01,,,
1135,1135,2021,UT,0.487,0.45,0.25049612295235,425.44,35.0,617.0,946.05,West,287.494,,"$4,200 in BP and 1½ x HQW",258.67,21.28,375.14,,,,479.22,39.42,694.99,,,
1137,1137,2021,VT,0.505,0.489,0.58099768699917,381.22,74.0,531.0,780.33,Northeast,283.557,,1.4 x HQW and $2949 in HQ,241.19,46.82,335.95,,,,421.86,81.89,587.61,,,
1138,1138,2021,WA,0.503,0.466,0.37210333424177,525.16,201.0,844.0,1127.35,West,287.494,,680 hours; wages in BP or alternate BP,319.3,122.21,513.16,,,,591.54,226.41,950.68,,,
1140,1140,2021,WV,0.364,0.337,0.34092149037786,281.7,24.0,424.0,835.62,South,261.259,,"$2,200 and wages in 2 qtrs",180.28,15.36,271.35,,,,319.61,27.23,481.07,,,
1141,1141,2021,WY,0.514,0.471,0.22871300884546,427.29,38.0,526.0,907.07,West,287.494,,1.4 x HQW; at least 8% of statewide AAW,259.8,23.1,319.81,,,,481.3,42.8,592.49,,,
1144,1144,2022,AR,0.377,0.342,0.18236476056299,283.48,81.0,451.0,828.37,South,283.666,,35 x WBA; wages in 2 qtrs,167.09,47.74,265.83,,,,296.23,84.64,471.28,,,
1147,1147,2022,CO,0.484,0.433,0.21974750804164,497.4,25.0,636.0,1149.77,West,310.509,,"40 x WBA or $2,500, whichever is greater",280.01,14.07,358.03,,,,518.75,26.07,663.29,,,
1148,1148,2022,CT,0.434,0.38,0.27461583986161,427.68,15.0,685.0,1125.92,Northeast,303.32,,40 x WBA,252.95,8.87,405.15,,,,442.44,15.52,708.64,,,
1149,1149,2022,DC,0.365,0.27,0.18820669893595,389.24,50.0,444.0,1442.21,South,283.666,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",229.43,29.47,261.7,,,,406.74,52.25,463.97,,,
1153,1153,2022,HI,0.513,0.422,0.2919394327317,541.46,5.0,695.0,1283.67,West,310.509,,26 x WBA; wages in 2 qtrs,304.81,2.81,391.25,,,,564.7,5.21,724.82,,,
1154,1154,2022,IA,0.521,0.493,0.23451217549722,462.67,79.0,531.0,938.84,Midwest,272.401,,1¼ x HQW; 3.5% of the statewide AAW in HQ; 1/2 HQW in qtr not the HQ,285.86,48.81,328.07,,,,480.26,82.0,551.19,,,
1155,1155,2022,ID,0.485,0.444,0.17976596465677,393.27,72.0,499.0,885.09,West,310.509,,"1¼ x HQW; minimum $1,872 in 1 qtr",221.39,40.53,280.91,,,,410.15,75.09,520.41,,,
1156,1156,2022,IL,0.38,0.341,0.25024074592849,386.3,51.0,542.0,1133.03,Midwest,272.401,,"$1,600; $440 outside HQ",238.67,31.51,334.87,,,,400.99,52.94,562.61,,,
1158,1158,2022,KS,0.509,0.45,0.1729547894111,442.01,135.0,540.0,982.73,Midwest,272.401,,30 x WBA; wages in 2 qtrs,273.09,83.41,333.63,,,,458.82,140.13,560.54,,,
1159,1159,2022,KY,0.473,0.446,0.12081587940605,435.86,39.0,569.0,978.31,South,283.666,,"1½ x HQW; 8 x WBA in last 2 qtrs; at least $1,500 outside HQ",256.91,22.99,335.38,,,,455.46,40.75,594.59,,,
1160,1160,2022,LA,0.346,0.285,0.13932711141895,221.27,10.0,275.0,776.75,South,283.666,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",130.42,5.89,162.09,,,,231.22,10.45,287.37,,,
1161,1161,2022,MA,0.475,0.426,0.37935467530428,596.65,55.0,974.0,1401.34,Northeast,303.32,,30 x WBA; $5700 minimum,352.89,32.53,576.08,,,,617.24,56.9,1007.61,,,
1163,1163,2022,ME,0.502,0.457,0.24249706754713,410.38,89.0,511.0,898.58,Northeast,303.32,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,242.72,52.64,302.23,,,,424.54,92.07,528.63,,,
1165,1165,2022,MN,0.486,0.454,0.52065359507675,516.22,31.0,529.0,1137.37,Midwest,272.401,,5.3% of State AAW,318.94,19.15,326.84,,,,535.85,32.18,549.12,,,
1168,1168,2022,MT,0.489,0.465,0.3214099118151,440.42,183.0,618.0,947.85,West,310.509,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,247.93,103.02,347.9,,,,459.32,190.85,644.52,,,
1169,1169,2022,NC,0.35,0.296,0.084201531455066,276.8,15.0,350.0,935.72,South,283.666,,6 x AWW; wages in 2 qtrs of BP,163.15,8.84,206.3,,,,289.25,15.67,365.74,,,
1170,1170,2022,ND,0.508,0.473,0.30611363767198,508.09,43.0,657.0,1075.1,Midwest,272.401,,1½ x HQW; wages in 2 qtrs,313.92,26.57,405.92,,,,527.41,44.64,681.98,,,
1173,1173,2022,NJ,0.52,0.453,0.49274506062489,523.42,144.0,804.0,1155.5,Northeast,303.32,,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",309.58,85.17,475.53,,,,541.48,148.97,831.74,,,
1174,1174,2022,NM,0.477,0.421,0.21570613812055,379.73,96.0,514.0,901.18,West,310.509,,"$2,332.72 in HQW and wages in at least 1 other qtr",213.77,54.04,289.35,,,,396.03,100.12,536.06,,,
1175,1175,2022,NV,0.48,0.413,0.19439675119233,414.85,16.0,533.0,1003.66,West,310.509,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,233.54,9.01,300.05,,,,432.65,16.69,555.87,,,
1177,1177,2022,OH,0.426,0.39,0.1633311868169,416.9,149.0,530.0,1069.26,Midwest,272.401,,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,257.58,92.06,327.45,,,,432.75,154.67,550.16,,,
1178,1178,2022,OK,0.487,0.428,0.19887792313093,366.78,16.0,476.0,857.36,South,283.666,,"$1,500 and 1½ x HQW or any taxable wages if total wages equal or exceed taxable wage base for year claim was effective",216.19,9.43,280.57,,,,383.27,16.72,497.4,,,
1179,1179,2022,OR,0.494,0.459,0.26564920102093,481.28,171.0,733.0,1048.52,West,310.509,,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",270.93,96.26,412.64,,,,501.93,178.34,764.46,,,
1180,1180,2022,PA,0.493,0.448,0.27364428374826,445.5,68.0,594.0,995.31,Northeast,303.32,,"$1,688 in HQ; $2,718 in BP; at least 37% of BPW outside HQ; 18 credit weeks in BP",263.49,40.22,351.32,,,,460.87,70.35,614.5,,,
1181,1181,2022,PR,0.493,0.442,0.20197248133036,202.06,60.0,240.0,456.79,Northeast,303.32,,40 x WBA; $280 minimum; wages in 2 qtrs,119.51,35.49,141.95,,,,209.03,62.07,248.28,,,
1182,1182,2022,RI,0.443,0.414,0.40223637050101,412.17,62.0,661.0,995.54,Northeast,303.32,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",243.78,36.67,390.95,,,,426.39,64.14,683.81,,,
1183,1183,2022,SC,0.408,0.352,0.14720352735054,283.98,42.0,326.0,806.26,South,283.666,,"1½ x HQW; $4,455 minimum; $1,092 in HQ",167.39,24.76,192.15,,,,296.75,43.89,340.66,,,
1184,1184,2022,SD,0.458,0.426,0.14221309052208,410.89,28.0,466.0,963.96,Midwest,272.401,,$728 in HQ; 20 x WBA outside HQ,253.86,17.3,287.91,,,,426.52,29.06,483.72,,,
1186,1186,2022,TX,0.498,0.436,0.17310871487806,437.51,71.0,549.0,1002.51,South,283.666,,37 x WBA; wages in at least 2 qtrs,257.88,41.85,323.59,,,,457.18,74.19,573.69,,,
1187,1187,2022,UT,0.496,0.462,0.18220987369731,480.31,38.0,661.0,1039.49,West,310.509,,"$4,500 in BP and 1½ x HQW",270.39,21.39,372.11,,,,500.92,39.63,689.37,,,
1189,1189,2022,VT,0.482,0.452,0.30926801465685,416.23,75.0,583.0,920.9,Northeast,303.32,,1.4 x HQW and $2999 in HQ,246.18,44.36,344.82,,,,430.59,77.59,603.12,,,
1190,1190,2022,WA,0.513,0.475,0.2329863993855,609.79,295.0,929.0,1284.46,West,310.509,,680 hours; wages in BP or alternate BP,343.28,166.07,522.98,,,,635.96,307.66,968.87,,,
1192,1192,2022,WV,0.376,0.347,0.21670947458743,318.88,24.0,424.0,918.08,South,283.666,,"$2,200 and wages in 2 qtrs",187.96,14.15,249.92,,,,333.22,25.08,443.07,,,
1193,1193,2022,WY,0.501,0.463,0.16803516323839,438.58,38.0,533.0,947.63,West,310.509,,1.4 x HQW; at least 8% of statewide AAW,246.9,21.39,300.05,,,,457.4,39.63,555.87,,,
1196,1196,2023,AR,0.39,0.353,0.20962315528437,308.18,81.0,451.0,872.82,South,296.422,,35 x WBA; wages in 2 qtrs,173.83,45.69,254.39,,,,308.18,81.0,451.0,,,
1199,1199,2023,CO,0.5,0.429,0.27155905557038,598.0,25.0,675.0,1394.6,West,323.834,,"40 x WBA or $2,500, whichever is greater",322.79,13.49,364.35,,,,598.0,25.0,675.0,,,
1200,1200,2023,CT,0.43,0.378,0.42514165481209,486.09,15.0,703.0,1285.47,Northeast,313.786,,40 x WBA,277.91,8.58,401.92,,,,486.09,15.0,703.0,,,
1201,1201,2023,DC,0.343,0.268,0.24739332133091,404.76,50.0,444.0,1511.83,South,296.422,,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",228.31,28.2,250.44,,,,404.76,50.0,444.0,,,
1205,1205,2023,HI,0.61,0.493,0.40693757605572,612.31,5.0,763.0,1242.99,West,323.834,,26 x WBA; wages in 2 qtrs,330.51,2.7,411.85,,,,612.31,5.0,763.0,,,
1206,1206,2023,IA,0.533,0.477,0.22440258284942,489.18,82.0,551.0,1025.57,Midwest,282.76,,1¼ x HQW; 3.5% of the statewide AAW in HQ; 1/2 HQW in qtr not the HQ,291.16,48.81,327.96,,,,489.18,82.0,551.0,,,
1207,1207,2023,ID,0.484,0.43,0.20798658228967,431.21,72.0,532.0,1002.54,West,323.834,,"1¼ x HQW; minimum $1,872 in 1 qtr",232.76,38.86,287.16,,,,431.21,72.0,532.0,,,
1208,1208,2023,IL,0.398,0.357,0.30555431054552,440.54,51.0,578.0,1234.05,Midwest,282.76,,"$1,600; $440 outside HQ",262.21,30.36,344.03,,,,440.54,51.0,578.0,,,
1210,1210,2023,KS,0.517,0.448,0.14750693614766,477.17,140.0,560.0,1064.91,Midwest,282.76,,30 x WBA; wages in 2 qtrs,284.01,83.33,333.31,,,,477.17,140.0,560.0,,,
1211,1211,2023,KY,0.494,0.458,0.097575256283041,483.35,39.0,626.0,1055.16,South,296.422,,"1½ x HQW; 8 x WBA in last 2 qtrs; at least $1,500 outside HQ",272.64,22.0,353.1,,,,483.35,39.0,626.0,,,
1212,1212,2023,LA,0.347,0.299,0.16008499231876,243.83,35.0,275.0,815.41,South,296.422,,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",137.53,19.74,155.12,,,,243.83,35.0,275.0,,,
1213,1213,2023,MA,0.48,0.432,0.51304773515204,679.44,58.0,1015.0,1572.14,Northeast,313.786,,"30 x WBA; $6,000 minimum",388.45,33.16,580.3,,,,679.44,58.0,1015.0,,,
1215,1215,2023,ME,0.498,0.459,0.30127152242365,457.58,94.0,538.0,995.99,Northeast,313.786,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,261.61,53.74,307.59,,,,457.58,94.0,538.0,,,
1217,1217,2023,MN,0.477,0.445,0.55288703200763,547.88,33.0,552.0,1230.95,Midwest,282.76,,5.3% of State AAW,326.1,19.64,328.55,,,,547.88,33.0,552.0,,,
1220,1220,2023,MT,0.489,0.449,0.35636816054959,483.94,194.0,657.0,1076.73,West,323.834,,BPW > 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,261.22,104.72,354.64,,,,483.94,194.0,657.0,,,
1221,1221,2023,NC,0.336,0.277,0.11373596610024,300.54,15.0,350.0,1084.31,South,296.422,,6 x AWW; wages in 2 qtrs of BP,169.52,8.46,197.42,,,,300.54,15.0,350.0,,,
1222,1222,2023,ND,0.5,0.48,0.30544531512995,535.42,43.0,673.0,1115.64,Midwest,282.76,,1½ x HQW; wages in 2 qtrs,318.68,25.59,400.57,,,,535.42,43.0,673.0,,,
1225,1225,2023,NJ,0.532,0.459,0.48211088897557,574.32,156.0,830.0,1250.9,Northeast,313.786,,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",328.35,89.19,474.53,,,,574.32,156.0,830.0,,,
